hit_id,x,y,z,volume_id,layer_id,module_id
18898,-12.4281,-29.46,-13.3952,8,2,99
18899,-14.9741,-28.2331,-19.2114,8,2,99
18900,-16.9654,-27.2735,-27.8651,8,2,99
18901,-15.6948,-27.8858,-20.2625,8,2,99
18902,-20.3527,-25.6413,-2.8159,8,2,99
18903,-10.6264,-30.3282,-8.08438,8,2,99
18904,-16.6893,-27.4066,-12.571,8,2,99
18905,-15.9762,-27.7502,-58.192,8,2,99
18906,-13.5542,-28.9173,-60.2982,8,2,99
18907,-19.9989,-25.8117,-20.1001,8,2,99
18908,-18.6938,-26.4406,-40.0047,8,2,99
18909,-19.022,-26.2825,-27.9851,8,2,99
18910,-17.943,-26.8024,-9.31399,8,2,99
18911,-14.916,-28.2611,-28.7511,8,2,99
18912,-13.8168,-28.7908,-50.8021,8,2,99
18913,-22.6834,-24.5181,-8.18428,8,2,99
18914,-18.3443,-26.6091,-17.4342,8,2,99
18915,-19.9326,-25.8437,-28.8618,8,2,99
18916,-14.1398,-28.6352,-51.3666,8,2,99
18917,-19.896,-25.8613,-25.8454,8,2,99
18918,-15.5811,-27.9406,-2.92626,8,2,99
18919,-18.6893,-26.4428,-46.2051,8,2,99
18920,-24.8713,-23.4638,-67.5014,8,2,99
18921,-18.7329,-26.4218,-60.5079,8,2,99
18922,-12.464,-29.4426,-5.90504,8,2,99
18923,-14.8032,-28.3155,-0.275727,8,2,99
18924,-13.8004,-28.7987,-5.38438,8,2,99
18925,-10.7615,-30.2631,-31.489,8,2,99
18926,-17.7198,-26.91,-19.8172,8,2,99
18927,-11.421,-29.9453,-10.0246,8,2,99
18928,-10.0609,-31.4177,-49.5438,8,2,100
18929,-1.69203,-31.8898,-7.80313,8,2,100
18930,-11.1541,-31.356,-32.8808,8,2,100
18931,-0.485491,-31.9578,-0.0944454,8,2,100
18932,-2.12144,-31.8656,-14.4521,8,2,100
18933,-12.6002,-31.2745,-16.9123,8,2,100
18934,-6.63918,-31.6107,-31.1949,8,2,100
18935,-9.43141,-31.4532,-17.0886,8,2,100
18936,1.63882,-32.0777,-12.4769,8,2,100
18937,-10.9188,-31.3693,-25.5983,8,2,100
18938,-5.14767,-31.6949,-25.5286,8,2,100
18939,-1.25658,-31.9144,-67.9616,8,2,100
18940,-9.12559,-31.4705,-10.888,8,2,100
18941,-11.02,-31.3636,-8.02813,8,2,100
18942,-8.88101,-31.4843,-5.66563,8,2,100
18943,-4.13367,-31.7521,-8.77195,8,2,100
18944,-3.07775,-31.8116,-19.6465,8,2,100
18945,-14.6194,-31.1606,-10.2146,8,2,100
18946,-13.9629,-31.1976,-49.0365,8,2,100
18947,-6.06738,-31.643,-58.687,8,2,100
18948,-10.2978,-31.4043,-39.1226,8,2,100
18949,-14.6148,-31.1608,-65.7754,8,2,100
18950,-8.91869,-31.4821,-36.0817,8,2,100
18951,0.569315,-32.0173,-61.5544,8,2,100
18952,-13.0664,-31.2482,-47.7055,8,2,100
18953,-6.02663,-31.6453,-18.2789,8,2,100
18954,-2.35508,-31.8524,-5.72187,8,2,100
18955,-10.3741,-31.4,-24.0938,8,2,100
18956,-5.53045,-31.6733,-26.6053,8,2,100
18957,-13.8363,-31.2047,-26.4694,8,2,100
18958,-8.41388,-31.5106,-10.3916,8,2,100
18959,-11.744,-31.3228,-68.6487,8,2,100
18960,1.48905,-32.0692,-55.8548,8,2,100
18961,-9.58505,-31.4445,-55.6722,8,2,100
18962,-9.63061,-31.442,-7.65956,8,2,100
18963,-7.49743,-31.5623,-58.2756,8,2,100
18964,-10.5639,-31.3893,-2.34687,8,2,100
18965,-5.11441,-31.6967,-31.7824,8,2,100
18966,-10.5977,-31.3874,-44.6095,8,2,100
18967,-4.54554,-31.7288,-6.72226,8,2,100
18968,-4.33154,-31.7409,-23.0723,8,2,100
18969,-2.05531,-31.8693,-34.1779,8,2,100
18970,-4.9427,-31.7064,-33.3806,8,2,100
18971,-5.02698,-31.7017,-5.15857,8,2,100
18972,-13.1466,-31.2436,-14.2812,8,2,100
18973,-2.49659,-31.8444,-52.048,8,2,100
18974,-0.746796,-31.9431,-12.9568,8,2,100
18975,-5.66986,-31.6654,-5.38438,8,2,100
18976,1.18953,-32.0523,-21.9318,8,2,100
18977,-1.52746,-31.8991,-61.9603,8,2,100
18978,-3.87629,-31.7666,-25.7392,8,2,100
18979,-1.70658,-31.889,-0.956302,8,2,100
18980,-11.9813,-31.3094,-10.1631,8,2,100
18981,-8.61868,-31.4991,-12.4351,8,2,100
18982,0.114735,-31.9917,-23.6516,8,2,100
18983,-0.00856533,-31.9848,-10.0603,8,2,100
18984,0.3908,-32.0073,-24.6731,8,2,100
18985,-13.2558,-31.2375,-6.17188,8,2,100
18986,-2.95838,-31.8184,-24.7046,8,2,100
18987,-14.5874,-31.1624,-39.3173,8,2,100
18988,-10.4606,-31.3952,-62.4849,8,2,100
18989,-7.87621,-31.5409,-24.7697,8,2,100
18990,-6.16205,-31.6376,-8.47813,8,2,100
18991,-12.3085,-31.2909,-29.4713,8,2,100
18992,-7.69436,-31.5512,-55.4205,8,2,100
18993,-13.4302,-31.2276,-56.1161,8,2,100
18994,-7.91121,-31.539,-4.79786,8,2,100
18995,-5.5803,-31.6705,-14.2719,8,2,100
18996,-6.43598,-31.6222,-20.949,8,2,100
18997,-12.2444,-31.2945,-8.22031,8,2,100
18998,-1.85563,-31.8806,-55.6355,8,2,100
18999,-0.258168,-31.9707,-17.0025,8,2,100
19000,-10.0167,-31.4202,-15.499,8,2,100
19001,-1.06129,-31.9254,-24.4097,8,2,100
19002,-5.92679,-31.6509,-15.7004,8,2,100
19003,1.97271,-32.0965,-62.3702,8,2,100
19004,-5.57964,-31.6705,-61.2985,8,2,100
19005,-2.20507,-31.8608,-3.71997,8,2,100
19006,-11.7575,-31.322,-61.6956,8,2,100
19007,-9.4208,-31.4538,-30.766,8,2,100
19008,-12.1864,-31.2978,-59.2322,8,2,100
19009,-9.37753,-31.4563,-15.013,8,2,100
19010,-2.10523,-31.8665,-7.69063,8,2,100
19011,-5.11865,-31.6965,-55.3033,8,2,100
19012,1.68874,-32.0805,-28.8579,8,2,100
19013,-7.67411,-31.5523,-6.83678,8,2,100
19014,-6.76005,-31.6039,-9.30501,8,2,100
19015,-2.67367,-31.8344,-21.6187,8,2,100
19016,1.5889,-32.0749,-21.8002,8,2,100
19017,-6.69285,-31.6077,-16.9305,8,2,100
19018,1.88842,-32.0918,-6.50938,8,2,100
19019,-9.57453,-31.4451,-17.9881,8,2,100
19020,-2.1668,-31.863,-7.17981,8,2,100
19021,-1.18105,-31.9186,-1.85102,8,2,100
19022,-7.24406,-31.5766,-52.571,8,2,100
19023,-13.9322,-31.1993,-37.2871,8,2,100
19024,-3.5637,-31.7842,-8.87188,8,2,100
19025,0.3908,-32.0073,-0.60898,8,2,100
19026,1.19141,-32.0524,0.223548,8,2,100
19027,-9.80044,-31.4324,-44.6833,8,2,100
19028,-6.03853,-31.6446,-15.5917,8,2,100
19029,-4.02242,-31.7583,-6.35117,8,2,100
19030,-13.3406,-31.2327,-6.90047,8,2,100
19031,1.13961,-32.0495,-65.3983,8,2,100
19032,-5.62072,-31.6682,-46.3943,8,2,100
19033,-6.71688,-31.6063,-43.7064,8,2,100
19034,-5.72385,-31.6624,-38.5119,8,2,100
19035,-8.55535,-31.5026,-65.4353,8,2,100
19036,-1.87116,-31.8797,-22.1052,8,2,100
19037,-3.86684,-31.7671,-0.153065,8,2,100
19038,-9.27656,-31.4619,-60.4224,8,2,100
19039,-3.24292,-31.8023,-11.3159,8,2,100
19040,-4.63059,-31.724,-52.2867,8,2,100
19041,-12.1379,-31.3005,-3.02188,8,2,100
19042,-14.5993,-31.1617,-16.262,8,2,100
19043,-3.22536,-31.8033,-10.111,8,2,100
19044,-0.716189,-31.9448,-4.31562,8,2,100
19045,-6.54979,-31.6158,-28.6756,8,2,100
19046,1.56966,-32.0738,-37.2797,8,2,100
19047,-6.97995,-31.5915,-48.7111,8,2,100
19048,-14.1453,-31.1873,-6.18865,8,2,100
19049,-12.8829,-31.2585,-12.2754,8,2,100
19050,-6.37151,-31.6258,-14.3264,8,2,100
19051,-3.22073,-31.8036,-10.1159,8,2,100
19052,-10.6524,-31.3843,-56.4682,8,2,100
19053,-4.91328,-31.7081,0.240623,8,2,100
19054,-12.9161,-31.2566,-42.0014,8,2,100
19055,-2.18992,-31.8617,-66.8874,8,2,100
19056,-3.22494,-31.8033,-10.1094,8,2,100
19057,-3.58534,-31.783,-57.438,8,2,100
19058,10.3103,-30.2253,-19.3992,8,2,101
19059,10.1192,-30.2921,-28.4263,8,2,101
19060,-0.527791,-34.0146,0.813603,8,2,101
19061,8.42338,-30.885,-9.32615,8,2,101
19062,4.02438,-32.423,-21.25,8,2,101
19063,9.51318,-30.504,-16.7001,8,2,101
19064,9.90873,-30.3657,-43.9536,8,2,101
19065,7.44125,-31.2284,-41.5556,8,2,101
19066,12.2948,-29.5314,-2.28505,8,2,101
19067,13.4121,-29.1408,-7.84713,8,2,101
19068,5.1894,-32.0157,-24.0691,8,2,101
19069,13.7982,-29.0058,-63.4247,8,2,101
19070,0.0193197,-33.8234,-25.0984,8,2,101
19071,6.06873,-31.7083,-18.536,8,2,101
19072,7.29348,-31.2801,-17.8416,8,2,101
19073,2.88807,-32.8203,-5.58455,8,2,101
19074,10.8534,-30.0354,-2.04966,8,2,101
19075,0.377109,-33.6983,-26.0596,8,2,101
19076,2.3796,-32.9981,-3.80938,8,2,101
19077,12.1554,-29.5802,-23.4442,8,2,101
19078,4.57105,-32.2319,-0.109867,8,2,101
19079,7.85923,-31.0823,-43.7506,8,2,101
19080,3.045,-32.7655,-2.79688,8,2,101
19081,8.90335,-30.7172,-52.4384,8,2,101
19082,13.2705,-29.1903,-15.6835,8,2,101
19083,9.00649,-30.6811,-36.0841,8,2,101
19084,5.59352,-31.8744,-16.3544,8,2,101
19085,10.1239,-30.2904,-52.8828,8,2,101
19086,14.0851,-28.9055,-50.409,8,2,101
19087,10.4858,-30.1639,-31.2393,8,2,101
19088,-0.0611401,-33.8515,-25.474,8,2,101
19089,-1.20051,-34.2499,-26.1016,8,2,101
19090,0.57139,-33.6303,-64.3027,8,2,101
19091,1.49731,-33.3066,-37.7224,8,2,101
19092,9.76417,-30.4162,-7.69536,8,2,101
19093,6.52626,-31.5483,-5.84005,8,2,101
19094,8.02995,-31.0226,-20.183,8,2,101
19095,8.66653,-30.8,-19.9563,8,2,101
19096,12.3656,-29.5067,-14.5125,8,2,101
19097,1.2093,-33.4073,-22.7892,8,2,101
19098,3.14497,-32.7305,-20.2791,8,2,101
19099,12.7513,-29.3718,-38.7704,8,2,101
19100,9.91296,-30.3642,-70.6009,8,2,101
19101,7.00941,-31.3794,-37.3435,8,2,101
19102,10.6154,-30.1186,-37.2139,8,2,101
19103,-0.762374,-34.0967,-4.51074,8,2,101
19104,12.0369,-29.6216,-57.5687,8,2,101
19105,-0.273542,-33.9258,-17.9428,8,2,101
19106,2.37311,-33.0004,-50.6571,8,2,101
19107,1.7403,-33.2216,-12.963,8,2,101
19108,6.65635,-31.5028,-34.8459,8,2,101
19109,2.53462,-32.9439,-11.7901,8,2,101
19110,12.9401,-29.3058,-39.3012,8,2,101
19111,13.7292,-29.0299,-8.75938,8,2,101
19112,5.40874,-31.939,-64.5406,8,2,101
19113,5.26503,-31.9893,-3.38931,8,2,101
19114,8.27055,-30.9384,-58.6814,8,2,101
19115,-1.56966,-34.3789,-66.8996,8,2,101
19116,4.89981,-32.117,-11.9214,8,2,101
19117,5.21681,-32.0061,-68.2829,8,2,101
19118,13.8841,-28.9758,-8.29535,8,2,101
19119,13.8841,-28.9758,-22.9811,8,2,101
19120,5.1296,-32.0366,-5.18423,8,2,101
19121,4.60098,-32.2214,-15.3178,8,2,101
19122,13.416,-29.1394,-3.07813,8,2,101
19123,2.07692,-33.1039,-64.57,8,2,101
19124,3.43787,-32.6281,-58.2976,8,2,101
19125,4.48545,-32.2618,-6.58561,8,2,101
19126,12.5153,-29.4543,-21.6107,8,2,101
19127,5.38729,-31.9465,-68.743,8,2,101
19128,1.24671,-33.3942,-0.00196616,8,2,101
19129,7.61128,-31.1689,-50.9329,8,2,101
19130,0.449978,-33.6728,0.101287,8,2,101
19131,6.97316,-31.392,-28.2753,8,2,101
19132,-1.44932,-34.3368,-1.55938,8,2,101
19133,13.2705,-29.1903,-22.2365,8,2,101
19134,4.32977,-32.3163,-15.0719,8,2,101
19135,8.43548,-30.8808,-12.6227,8,2,101
19136,14.0729,-28.9097,-58.2168,8,2,101
19137,8.00298,-31.032,-19.6691,8,2,101
19138,5.60007,-31.8721,-4.87812,8,2,101
19139,1.55406,-33.2868,-57.9064,8,2,101
19140,6.98477,-31.388,-64.0992,8,2,101
19141,6.90995,-31.4142,-1.16293,8,2,101
19142,1.18681,-33.4152,-68.5674,8,2,101
19143,12.7041,-29.3883,0.0718727,8,2,101
19144,4.78862,-32.1558,-51.3507,8,2,101
19145,8.65134,-30.8053,-34.6691,8,2,101
19146,1.95993,-33.1448,-6.50938,8,2,101
19147,3.39232,-32.644,-28.6196,8,2,101
19148,2.66537,-32.8982,-48.9011,8,2,101
19149,8.03164,-31.022,-44.656,8,2,101
19150,9.27864,-30.586,-3.42714,8,2,101
19151,4.13475,-32.3845,-0.318951,8,2,101
19152,3.81878,-32.4949,-24.9194,8,2,101
19153,12.2321,-29.5533,-37.6916,8,2,101
19154,1.63318,-33.2591,-22.3455,8,2,101
19155,13.6481,-29.0583,-0.884377,8,2,101
19156,0.485672,-33.6603,-11.3097,8,2,101
19157,8.39917,-30.8935,-21.8852,8,2,101
19158,7.6123,-31.1686,-43.1384,8,2,101
19159,11.8073,-29.7019,-37.1403,8,2,101
19160,12.2007,-29.5643,-14.7998,8,2,101
19161,2.1937,-33.0631,-52.9919,8,2,101
19162,4.55339,-32.2381,-8.36971,8,2,101
19163,12.2793,-29.5368,-7.93005,8,2,101
19164,2.58956,-32.9247,-14.3344,8,2,101
19165,8.84365,-30.7381,-11.6281,8,2,101
19166,8.56736,-30.8347,-38.9199,8,2,101
19167,13.0036,-29.2836,-39.6845,8,2,101
19168,8.33651,-30.9154,-58.366,8,2,101
19169,2.70136,-32.8856,-52.6338,8,2,101
19170,4.68682,-32.1914,-28.9705,8,2,101
19171,0.0128093,-33.8256,-10.5909,8,2,101
19172,6.52359,-31.5492,-19.6489,8,2,101
19173,8.06755,-31.0094,-36.5514,8,2,101
19174,3.09458,-32.7481,-8.16998,8,2,101
19175,10.1732,-30.2732,-3.81056,8,2,101
19176,1.77167,-33.2107,-30.0651,8,2,101
19177,11.8694,-29.6802,-24.6483,8,2,101
19178,23.1058,-22.1803,-0.636317,8,2,102
19179,17.3252,-27.3436,-14.6286,8,2,102
19180,16.8574,-27.7614,-12.8312,8,2,102
19181,17.6632,-27.0417,-7.09289,8,2,102
19182,17.1821,-27.4715,-32.9205,8,2,102
19183,18.9453,-25.8965,-52.0521,8,2,102
19184,22.536,-22.6893,-3.02188,8,2,102
19185,22.275,-22.9225,-3.02188,8,2,102
19186,18.9419,-25.8996,-47.4551,8,2,102
19187,20.7139,-24.3168,-14.7909,8,2,102
19188,20.0326,-24.9254,-49.7707,8,2,102
19189,17.1413,-27.5079,-58.9614,8,2,102
19190,18.753,-26.0683,-8.88186,8,2,102
19191,13.3755,-30.8715,-40.9502,8,2,102
19192,22.6106,-22.6227,-47.8811,8,2,102
19193,16.7789,-27.8316,-53.6653,8,2,102
19194,12.2065,-31.9156,-53.5193,8,2,102
19195,23.2445,-22.0565,-17.7255,8,2,102
19196,23.4827,-21.8437,-58.4397,8,2,102
19197,16.6125,-27.9802,-29.586,8,2,102
19198,12.7262,-31.4515,-60.9522,8,2,102
19199,18.5573,-26.2431,-58.7706,8,2,102
19200,14.1365,-30.1918,-0.994207,8,2,102
19201,20.9904,-24.0699,-57.3205,8,2,102
19202,20.4104,-24.5879,-54.3664,8,2,102
19203,21.8685,-23.2855,-44.4755,8,2,102
19204,22.0512,-23.1223,-21.5603,8,2,102
19205,20.5372,-24.4746,-5.69353,8,2,102
19206,20.4827,-24.5233,0.835174,8,2,102
19207,18.0752,-26.6737,-27.0374,8,2,102
19208,17.2707,-27.3923,-3.74846,8,2,102
19209,23.3564,-21.9565,-53.5218,8,2,102
19210,22.1631,-23.0224,-18.5223,8,2,102
19211,13.5196,-30.7428,-40.8512,8,2,102
19212,21.7156,-23.4221,-64.2731,8,2,102
19213,13.0272,-31.1827,-8.26048,8,2,102
19214,13.9843,-30.3277,-8.28928,8,2,102
19215,23.7666,-21.5901,-65.0232,8,2,102
19216,19.2449,-25.6289,-37.1142,8,2,102
19217,22.8716,-22.3895,-20.301,8,2,102
19218,12.908,-31.2891,-24.713,8,2,102
19219,16.2457,-28.3078,-0.603127,8,2,102
19220,20.6222,-24.3988,0.690624,8,2,102
19221,16.0384,-28.493,-14.5093,8,2,102
19222,15.1113,-29.3211,-62.8527,8,2,102
19223,19.2463,-25.6277,-15.8552,8,2,102
19224,21.581,-23.5423,0.393827,8,2,102
19225,14.2333,-30.1054,-8.81563,8,2,102
19226,12.5945,-31.5691,-39.427,8,2,102
19227,16.3675,-28.1991,-60.494,8,2,102
19228,16.8102,-27.8036,-41.0499,8,2,102
19229,12.8652,-31.3274,-2.29063,8,2,102
19230,20.1982,-24.7774,-68.8546,8,2,102
19231,23.0208,-22.2563,-5.24867,8,2,102
19232,23.2072,-22.0898,-35.9598,8,2,102
19233,19.8141,-25.1205,-55.859,8,2,102
19234,14.5357,-29.8352,-60.2425,8,2,102
19235,13.4148,-30.8364,0.128124,8,2,102
19236,19.8284,-25.1077,-15.6112,8,2,102
19237,21.0392,-24.0263,-39.5687,8,2,102
19238,23.2072,-22.0898,-55.1813,8,2,102
19239,17.7309,-26.9812,-16.1284,8,2,102
19240,17.4843,-27.2015,-4.48438,8,2,102
19241,16.5645,-28.0231,-10.1933,8,2,102
19242,16.8239,-27.7914,-9.64336,8,2,102
19243,18.5209,-26.2756,-34.8763,8,2,102
19244,18.8279,-26.0014,-41.6226,8,2,102
19245,16.0495,-28.483,-11.7127,8,2,102
19246,17.4489,-27.2331,-36.8347,8,2,102
19247,21.9243,-23.2357,-53.1595,8,2,102
19248,13.178,-31.0479,-23.0047,8,2,102
19249,18.8121,-26.0155,-4.09063,8,2,102
19250,17.2747,-27.3887,-41.5621,8,2,102
19251,24.1022,-21.2904,-2.02778,8,2,102
19252,13.958,-30.3512,-3.02188,8,2,102
19253,15.5062,-28.9684,-9.33628,8,2,102
19254,13.8502,-30.4475,-23.0003,8,2,102
19255,20.1305,-24.8379,-41.3555,8,2,102
19256,13.6237,-30.6498,-41.7684,8,2,102
19257,19.7202,-25.2044,-47.8288,8,2,102
19258,23.5055,-21.8233,-17.134,8,2,102
19259,23.5428,-21.79,-61.3396,8,2,102
19260,19.7068,-25.2163,-17.5516,8,2,102
19261,22.8716,-22.3895,-0.246116,8,2,102
19262,20.4863,-24.5201,-4.82188,8,2,102
19263,16.4545,-28.1213,-8.00914,8,2,102
19264,13.0099,-31.1981,-15.2741,8,2,102
19265,23.953,-21.4236,-62.9453,8,2,102
19266,14.3811,-29.9733,-23.825,8,2,102
19267,12.8868,-31.308,-40.0634,8,2,102
19268,18.2283,-26.537,-16.8043,8,2,102
19269,17.2417,-27.4182,-58.8814,8,2,102
19270,14.0914,-30.2321,-11.6683,8,2,102
19271,21.377,-23.7245,-19.7069,8,2,102
19272,23.953,-21.4236,-3.47187,8,2,102
19273,16.211,-28.3388,-33.3537,8,2,102
19274,18.2305,-26.535,-27.2775,8,2,102
19275,16.8448,-27.7727,-56.7835,8,2,102
19276,14.3776,-29.9764,-8.53477,8,2,102
19277,21.7295,-23.4096,-10.4455,8,2,102
19278,21.4205,-23.6856,-8.73945,8,2,102
19279,18.5645,-26.2367,-22.8827,8,2,102
19280,13.6998,-30.5819,-66.7413,8,2,102
19281,12.9849,-31.2204,-15.3999,8,2,102
19282,17.5736,-27.1218,-3.97813,8,2,102
19283,12.5914,-31.5719,-26.3852,8,2,102
19284,17.6364,-27.0657,-0.378124,8,2,102
19285,19.4615,-25.4354,-13.4915,8,2,102
19286,16.011,-28.5175,-24.67,8,2,102
19287,21.9905,-23.1766,-49.8964,8,2,102
19288,15.7208,-28.7766,-14.0114,8,2,102
19289,18.6713,-26.1412,-27.0655,8,2,102
19290,23.8412,-21.5235,-40.4795,8,2,102
19291,23.6547,-21.6901,-33.6385,8,2,102
19292,13.8257,-30.4694,-16.5506,8,2,102
19293,21.6665,-23.4659,-2.06672,8,2,102
19294,23.1143,-22.1727,-9.5309,8,2,102
19295,20.7528,-24.282,-47.0918,8,2,102
19296,17.1791,-27.4741,-47.1385,8,2,102
19297,18.3228,-26.4525,-14.4795,8,2,102
19298,17.2986,-27.3673,-60.2319,8,2,102
19299,20.3436,-24.6476,-51.4879,8,2,102
19300,23.6547,-21.6901,-3.70386,8,2,102
19301,23.0165,-22.2601,-34.9879,8,2,102
19302,18.7985,-26.0277,-18.9587,8,2,102
19303,18.2334,-26.5324,-53.0007,8,2,102
19304,16.5433,-28.042,-56.5492,8,2,102
19305,15.6373,-28.8513,-24.7651,8,2,102
19306,23.431,-21.8899,-22.2907,8,2,102
19307,21.8313,-23.3187,-30.1655,8,2,102
19308,14.5159,-29.8529,-52.4361,8,2,102
19309,23.736,-21.6175,-62.6995,8,2,102
19310,29.4888,-12.3683,-27.6673,8,2,103
19311,28.413,-14.6007,-12.441,8,2,103
19312,23.6478,-24.4895,-19.7203,8,2,103
19313,25.1555,-21.3606,-5.95377,8,2,103
19314,27.2632,-16.9867,-60.8852,8,2,103
19315,27.2073,-17.1028,-49.7932,8,2,103
19316,24.791,-22.1172,-64.8778,8,2,103
19317,25.4431,-20.7639,-22.7222,8,2,103
19318,28.3476,-14.7365,-36.3631,8,2,103
19319,29.5902,-12.1579,-53.0417,8,2,103
19320,30.1328,-11.0318,0.970194,8,2,103
19321,27.4077,-16.6869,-0.771877,8,2,103
19322,25.7887,-20.0467,-18.435,8,2,103
19323,26.8685,-17.8058,-45.9247,8,2,103
19324,29.677,-11.9777,-59.264,8,2,103
19325,27.6956,-16.0895,-5.45752,8,2,103
19326,27.9938,-15.4706,-43.577,8,2,103
19327,30.0677,-11.1669,-3.90758,8,2,103
19328,29.0258,-13.329,-6.47943,8,2,103
19329,23.4035,-24.9965,-47.1696,8,2,103
19330,26.041,-19.523,-33.7945,8,2,103
19331,28.3367,-14.759,-34.2397,8,2,103
19332,30.046,-11.212,-49.0003,8,2,103
19333,28.642,-14.1255,-16.4094,8,2,103
19334,29.8666,-11.5843,-26.4917,8,2,103
19335,24.4478,-22.8294,-23.1503,8,2,103
19336,28.6262,-14.1583,-18.7643,8,2,103
19337,24.5847,-22.5451,-3.85153,8,2,103
19338,26.6078,-18.3468,-62.4962,8,2,103
19339,30.1762,-10.9417,-25.1176,8,2,103
19340,23.3969,-25.0101,-32.3496,8,2,103
19341,30.4584,-10.3561,-3.62206,8,2,103
19342,24.3349,-23.0635,-18.2208,8,2,103
19343,29.1561,-13.0587,-66.9289,8,2,103
19344,28.6296,-14.1512,-68.964,8,2,103
19345,23.3198,-25.1701,-2.22301,8,2,103
19346,23.8467,-24.0768,-3.24688,8,2,103
19347,25.8985,-19.8188,-6.10704,8,2,103
19348,26.3039,-18.9775,-53.4407,8,2,103
19349,28.7437,-13.9145,-4.81382,8,2,103
19350,27.8439,-15.7818,-0.710177,8,2,103
19351,26.678,-18.2012,-8.99193,8,2,103
19352,26.8553,-17.8333,-40.0906,8,2,103
19353,26.947,-17.643,-4.99063,8,2,103
19354,29.1571,-13.0567,-20.6329,8,2,103
19355,28.9231,-13.5421,-54.2481,8,2,103
19356,27.4763,-16.5446,-2.06562,8,2,103
19357,28.5224,-14.3737,-23.6275,8,2,103
19358,25.0921,-21.4923,-0.771877,8,2,103
19359,24.1601,-23.4263,-36.7165,8,2,103
19360,27.0205,-17.4905,-12.1959,8,2,103
19361,30.4367,-10.4012,-66.1642,8,2,103
19362,27.9303,-15.6025,-27.9937,8,2,103
19363,26.2551,-19.0787,-56.7322,8,2,103
19364,29.8528,-11.6128,-1.19003,8,2,103
19365,27.5812,-16.3269,-53.5246,8,2,103
19366,24.6804,-22.3467,-67.5162,8,2,103
19367,28.7437,-13.9145,-32.5888,8,2,103
19368,30.3499,-10.5814,-41.1118,8,2,103
19369,26.0455,-19.5138,-65.7948,8,2,103
19370,23.8929,-23.9809,-50.5459,8,2,103
19371,24.4001,-22.9282,-55.7553,8,2,103
19372,25.37,-20.9157,0.764253,8,2,103
19373,24.5136,-22.6928,-61.0207,8,2,103
19374,27.8444,-15.7808,-0.712074,8,2,103
19375,28.3064,-14.822,-39.2851,8,2,103
19376,23.3479,-25.1118,-11.132,8,2,103
19377,25.8583,-19.9022,-61.953,8,2,103
19378,24.0704,-23.6126,-0.00510171,8,2,103
19379,27.5645,-16.3615,-58.0165,8,2,103
19380,23.3327,-25.1433,-69.0015,8,2,103
19381,26.6901,-18.1761,-14.194,8,2,103
19382,23.4885,-24.82,-53.4435,8,2,103
19383,25.9273,-19.7591,-41.2113,8,2,103
19384,28.0853,-15.2808,-18.7456,8,2,103
19385,24.6795,-22.3486,-64.7885,8,2,103
19386,29.9158,-11.4822,-29.9746,8,2,103
19387,27.1739,-17.1722,-39.3605,8,2,103
19388,29.6336,-12.0678,0.546514,8,2,103
19389,24.3192,-23.0962,-57.9588,8,2,103
19390,28.5277,-14.3627,-33.8424,8,2,103
19391,28.5886,-14.2364,-41.1561,8,2,103
19392,25.9008,-19.8141,-24.1842,8,2,103
19393,29.8289,-11.6624,-12.5906,8,2,103
19394,28.5132,-14.3928,-26.2163,8,2,103
19395,28.6544,-14.0997,0.578121,8,2,103
19396,25.2762,-21.1103,-23.8802,8,2,103
19397,29.6686,-11.9951,-64.5321,8,2,103
19398,26.2763,-19.0349,-10.1695,8,2,103
19399,23.5161,-24.7629,-23.2266,8,2,103
19400,25.5327,-20.578,-32.2149,8,2,103
19401,30.3933,-10.4913,-6.01182,8,2,103
19402,26.4644,-18.6445,-39.3048,8,2,103
19403,29.0041,-13.374,-6.79063,8,2,103
19404,29.6978,-11.9344,-51.4978,8,2,103
19405,29.1127,-13.1488,-47.2319,8,2,103
19406,29.2499,-12.8639,-21.187,8,2,103
19407,24.8721,-21.9488,-2.47027,8,2,103
19408,27.6263,-16.2333,-22.2262,8,2,103
19409,27.2046,-17.1085,-3.78957,8,2,103
19410,23.422,-24.958,-56.9345,8,2,103
19411,26.2199,-19.1519,0.0250627,8,2,103
19412,30.4584,-10.3561,-18.127,8,2,103
19413,30.3499,-10.5814,-23.3918,8,2,103
19414,24.3248,-23.0846,-37.2876,8,2,103
19415,29.8215,-11.6778,-22.0906,8,2,103
19416,24.2281,-23.2853,-10.1421,8,2,103
19417,30.3716,-10.5363,-51.2764,8,2,103
19418,24.5053,-22.7099,-63.5665,8,2,103
19419,27.3993,-16.7045,-17.6453,8,2,103
19420,28.7476,-13.9063,-6.82041,8,2,103
19421,27.4849,-16.5267,-1.2181,8,2,103
19422,27.7772,-15.9202,-43.7078,8,2,103
19423,25.1809,-21.3079,-63.478,8,2,103
19424,25.737,-20.1539,-24.22,8,2,103
19425,30.2196,-10.8516,-5.76561,8,2,103
19426,29.46,-12.4281,-31.2941,8,2,103
19427,26.2056,-19.1816,-26.9056,8,2,103
19428,24.2518,-23.236,-0.238793,8,2,103
19429,28.5483,-14.3199,-14.0138,8,2,103
19430,29.1127,-13.1488,-26.141,8,2,103
19431,26.5226,-18.5237,-15.6481,8,2,103
19432,24.1788,-23.3875,-5.8507,8,2,103
19433,26.5504,-18.466,-2.06562,8,2,103
